E:\sdc\simulator\IMG\center_2021_08_20_00_42_06_798.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_06_798.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_06_798.jpg, 0, 1, 0, 30.18998
E:\sdc\simulator\IMG\center_2021_08_20_00_42_06_902.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_06_902.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_06_902.jpg, 0, 1, 0, 30.19002
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_003.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_003.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_003.jpg, -0.1135935, 1, 0, 30.18663
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_107.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_107.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_107.jpg, -0.2238675, 1, 0, 30.18236
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_211.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_211.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_211.jpg, 0, 1, 0, 30.06339
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_314.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_314.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_314.jpg, 0, 1, 0, 30.24363
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_414.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_414.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_414.jpg, 0, 1, 0, 30.04679
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_514.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_514.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_514.jpg, 0, 1, 0, 30.15528
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_619.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_619.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_619.jpg, 0, 1, 0, 30.18801
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_723.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_723.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_723.jpg, 0, 1, 0, 30.1909
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_828.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_828.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_828.jpg, 0, 1, 0, 30.19084
E:\sdc\simulator\IMG\center_2021_08_20_00_42_07_932.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_07_932.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_07_932.jpg, 0, 1, 0, 30.19081
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_035.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_035.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_035.jpg, 0, 1, 0, 30.1902
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_136.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_136.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_136.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_237.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_237.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_237.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_341.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_341.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_341.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_444.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_444.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_444.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_546.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_546.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_546.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_651.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_651.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_651.jpg, -0.1332591, 1, 0, 30.18549
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_755.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_755.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_755.jpg, -0.463159, 1, 0, 30.14761
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_859.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_859.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_859.jpg, -0.1651837, 1, 0, 30.19242
E:\sdc\simulator\IMG\center_2021_08_20_00_42_08_962.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_08_962.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_08_962.jpg, 0, 1, 0, 30.18851
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_065.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_065.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_065.jpg, 0, 1, 0, 30.19004
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_165.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_165.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_165.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_267.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_267.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_267.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_371.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_371.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_371.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_474.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_474.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_474.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_576.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_576.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_576.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_681.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_681.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_681.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_785.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_785.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_785.jpg, 0, 1, 0, 30.19028
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_889.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_889.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_889.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_09_992.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_09_992.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_09_992.jpg, 0, 1, 0, 30.19055
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_096.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_096.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_096.jpg, 0, 1, 0, 30.19013
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_200.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_200.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_200.jpg, 0, 1, 0, 30.19036
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_300.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_300.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_300.jpg, 0, 1, 0, 30.19027
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_402.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_402.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_402.jpg, 0, 1, 0, 30.19081
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_503.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_503.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_503.jpg, 0, 1, 0, 30.19036
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_603.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_603.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_603.jpg, -0.3012972, 1, 0, 30.1666
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_708.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_708.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_708.jpg, -0.4891563, 1, 0, 30.14757
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_813.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_813.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_813.jpg, -0.1348157, 1, 0, 30.1917
E:\sdc\simulator\IMG\center_2021_08_20_00_42_10_916.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_10_916.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_10_916.jpg, 0, 1, 0, 30.18824
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_016.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_016.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_016.jpg, 0, 1, 0, 30.19024
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_119.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_119.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_119.jpg, 0, 1, 0, 30.19034
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_222.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_222.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_222.jpg, 0, 1, 0, 30.18855
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_325.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_325.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_325.jpg, -0.0633174, 1, 0, 30.18954
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_425.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_425.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_425.jpg, -0.3629619, 1, 0, 30.16081
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_527.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_527.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_527.jpg, -0.6744156, 1, 0, 30.116
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_630.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_630.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_630.jpg, -0.810918, 1, 0, 30.11685
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_734.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_734.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_734.jpg, -0.4553998, 1, 0, 30.19835
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_836.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_836.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_836.jpg, -0.1467846, 1, 0, 30.19434
E:\sdc\simulator\IMG\center_2021_08_20_00_42_11_938.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_11_938.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_11_938.jpg, 0, 1, 0, 30.18522
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_039.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_039.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_039.jpg, 0, 1, 0, 30.19125
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_141.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_141.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_141.jpg, 0, 1, 0, 30.18994
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_242.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_242.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_242.jpg, 0, 1, 0, 30.18743
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_346.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_346.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_346.jpg, 0, 1, 0, 30.19111
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_447.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_447.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_447.jpg, 0, 1, 0, 30.19041
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_550.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_550.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_550.jpg, 0, 1, 0, 30.19164
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_655.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_655.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_655.jpg, -0.3438879, 1, 0, 30.1629
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_758.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_758.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_758.jpg, -0.620097, 1, 0, 30.12556
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_859.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_859.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_859.jpg, -0.3344353, 1, 0, 30.19278
E:\sdc\simulator\IMG\center_2021_08_20_00_42_12_960.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_12_960.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_12_960.jpg, -0.03043628, 1, 0, 30.18828
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_061.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_061.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_061.jpg, 0, 1, 0, 30.18959
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_166.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_166.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_166.jpg, 0, 1, 0, 30.19107
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_268.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_268.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_268.jpg, -0.0155937, 1, 0, 30.19113
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_371.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_371.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_371.jpg, -0.3109335, 1, 0, 30.16595
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_476.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_476.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_476.jpg, -0.4533396, 1, 0, 30.16676
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_580.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_580.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_580.jpg, -0.1550269, 1, 0, 30.19438
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_684.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_684.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_684.jpg, 0, 1, 0, 30.18894
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_787.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_787.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_787.jpg, 0, 1, 0, 30.19024
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_890.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_890.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_890.jpg, 0, 1, 0, 30.19009
E:\sdc\simulator\IMG\center_2021_08_20_00_42_13_990.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_13_990.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_13_990.jpg, 0, 1, 0, 30.19033
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_090.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_090.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_090.jpg, -0.1082721, 1, 0, 30.1873
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_194.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_194.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_194.jpg, -0.4643157, 1, 0, 30.14641
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_295.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_295.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_295.jpg, -0.3354721, 1, 0, 30.18653
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_396.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_396.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_396.jpg, -0.03367869, 1, 0, 30.18874
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_500.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_500.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_500.jpg, 0, 1, 0, 30.18938
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_601.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_601.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_601.jpg, 0, 1, 0, 30.19024
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_706.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_706.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_706.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_809.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_809.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_809.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_14_912.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_14_912.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_14_912.jpg, 0, 1, 0, 30.19032
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_014.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_014.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_014.jpg, -0.2457048, 1, 0, 30.17457
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_116.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_116.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_116.jpg, -0.5197496, 1, 0, 30.14
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_219.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_219.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_219.jpg, -0.223803, 1, 0, 30.19271
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_321.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_321.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_321.jpg, 0, 1, 0, 30.18675
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_424.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_424.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_424.jpg, 0, 1, 0, 30.18996
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_526.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_526.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_526.jpg, 0, 1, 0, 30.19028
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_628.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_628.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_628.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_731.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_731.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_731.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_832.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_832.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_832.jpg, 0, 1, 0, 30.19034
E:\sdc\simulator\IMG\center_2021_08_20_00_42_15_933.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_15_933.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_15_933.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_035.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_035.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_035.jpg, 0, 1, 0, 30.19034
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_135.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_135.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_135.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_238.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_238.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_238.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_342.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_342.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_342.jpg, 0, 1, 0, 30.19032
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_446.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_446.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_446.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_548.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_548.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_548.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_652.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_652.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_652.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_757.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_757.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_757.jpg, 0, 1, 0, 30.19034
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_861.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_861.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_861.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_16_964.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_16_964.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_16_964.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_068.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_068.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_068.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_172.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_172.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_172.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_274.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_274.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_274.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_377.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_377.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_377.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_480.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_480.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_480.jpg, 0, 1, 0, 30.19032
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_580.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_580.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_580.jpg, 0, 1, 0, 30.19033
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_682.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_682.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_682.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_783.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_783.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_783.jpg, 0, 1, 0, 30.1903
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_886.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_886.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_886.jpg, 0, 1, 0, 30.19031
E:\sdc\simulator\IMG\center_2021_08_20_00_42_17_988.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_17_988.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_17_988.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_18_090.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_18_090.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_18_090.jpg, 0, 1, 0, 30.19029
E:\sdc\simulator\IMG\center_2021_08_20_00_42_18_192.jpg, E:\sdc\simulator\IMG\left_2021_08_20_00_42_18_192.jpg, E:\sdc\simulator\IMG\right_2021_08_20_00_42_18_192.jpg, 0, 1, 0, 30.19032
